instant,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,month
8083,2011-12-08,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8084,2011-12-08,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8085,2011-12-08,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8086,2011-12-08,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8087,2011-12-08,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8088,2011-12-08,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8089,2011-12-08,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8090,2011-12-08,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8091,2011-12-08,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8092,2011-12-08,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8093,2011-12-08,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8094,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8095,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8096,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61.0,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322.0,2011-12
8097,2011-12-09,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8098,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8099,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8100,2011-12-09,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8101,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8102,2011-12-09,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8103,2011-12-09,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8104,2011-12-09,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8105,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8106,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8107,2011-12-09,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8108,2011-12-09,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8109,2011-12-09,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8110,2011-12-09,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8111,2011-12-09,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8112,2011-12-09,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8113,2011-12-09,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8114,2011-12-09,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8115,2011-12-09,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8116,2011-12-09,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8117,2011-12-09,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8118,2011-12-09,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8119,2011-12-09,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8120,2011-12-09,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94.0,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620.0,2011-12
8121,2011-12-10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8122,2011-12-10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8123,2011-12-10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8124,2011-12-10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8125,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8126,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8127,2011-12-10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8128,2011-12-10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8129,2011-12-10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8130,2011-12-10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8131,2011-12-10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8132,2011-12-10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8133,2011-12-10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8134,2011-12-10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8135,2011-12-10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8136,2011-12-10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8137,2011-12-10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8138,2011-12-10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8139,2011-12-10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8140,2011-12-10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8141,2011-12-10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8142,2011-12-10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8143,2011-12-10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8144,2011-12-10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66.0,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190.0,2011-12
8145,2011-12-11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8146,2011-12-11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8147,2011-12-11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8148,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8149,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8150,2011-12-11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8151,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8152,2011-12-11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8153,2011-12-11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8154,2011-12-11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8155,2011-12-11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8156,2011-12-11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8157,2011-12-11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8158,2011-12-11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8159,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8160,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8161,2011-12-11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8162,2011-12-11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8163,2011-12-11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8164,2011-12-11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8165,2011-12-11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8166,2011-12-11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8167,2011-12-11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8168,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35.0,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743.0,2011-12
8169,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8170,2011-12-12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8171,2011-12-12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8172,2011-12-12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8173,2011-12-12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8174,2011-12-12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8175,2011-12-12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8176,2011-12-12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8177,2011-12-12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8178,2011-12-12,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8179,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8180,2011-12-12,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8181,2011-12-12,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8182,2011-12-12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8183,2011-12-12,4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8184,2011-12-12,4,0,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124,132.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8185,2011-12-12,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8186,2011-12-12,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8187,2011-12-12,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8188,2011-12-12,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8189,2011-12-12,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8190,2011-12-12,4,0,12,21,0,1,1,1,0.26,0.303,0.81,0.0,2,119,121.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8191,2011-12-12,4,0,12,22,0,1,1,1,0.26,0.303,0.7,0.0,0,71,71.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8192,2011-12-12,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45.0,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310.0,2011-12
8193,2011-12-13,4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8194,2011-12-13,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8195,2011-12-13,4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0.0,1,1,2.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8196,2011-12-13,4,0,12,3,0,2,1,1,0.18,0.2424,0.8,0.0,0,3,3.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8197,2011-12-13,4,0,12,4,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8198,2011-12-13,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8199,2011-12-13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8200,2011-12-13,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8201,2011-12-13,4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,400.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8202,2011-12-13,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8203,2011-12-13,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8204,2011-12-13,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8205,2011-12-13,4,0,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,167.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8206,2011-12-13,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,127.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8207,2011-12-13,4,0,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,134.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8208,2011-12-13,4,0,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,151.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8209,2011-12-13,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8210,2011-12-13,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381,398.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8211,2011-12-13,4,0,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,382.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8212,2011-12-13,4,0,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,267.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8213,2011-12-13,4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8214,2011-12-13,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,139.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8215,2011-12-13,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8216,2011-12-13,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59.0,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523.0,2011-12
8217,2011-12-14,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22.0,4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.0609583,178,3562,3740.0,2011-12
8218,2011-12-14,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,0,8,8.0,4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.0609583,178,3562,3740.0,2011-12
8219,2011-12-14,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0.0,0,2,2.0,4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.0609583,178,3562,3740.0,2011-12
